Provenance,Exchange,Symbol_Pair,Type,Price,Volume,First Seen,Last Seen
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,446.76,3.13,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,450.55,54.698,1450143612138,NULL
OKCoin,btcusd,btcusd,ask,450.54,0.53,1450143612138,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,449.78,2.768,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,446.76,3.13,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,446.6,0.346,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,450.55,54.698,1450143612954,NULL
OKCoin,btcusd,btcusd,ask,450.54,0.53,1450143612954,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,449.78,2.768,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,446.76,3.13,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,450.55,54.698,1450143613259,NULL
OKCoin,btcusd,btcusd,ask,450.54,0.53,1450143613259,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,449.56,20.0,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,446.6,0.346,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,446.3,17.784,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,450.55,54.698,1450143613664,NULL
OKCoin,btcusd,btcusd,ask,450.54,0.53,1450143613664,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,446.6,0.346,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,446.3,17.784,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,453.66,0.224,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143614072,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143614072,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,446.6,0.346,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,446.3,17.784,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143614378,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143614378,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,449.57,2.767,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,449.56,56.718,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,446.6,0.346,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143614789,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143614789,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,450.52,0.3,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,449.57,2.767,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,449.56,20.0,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143615197,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143615197,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,449.57,39.485,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,449.56,20.0,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.53,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143615603,NULL
OKCoin,btcusd,btcusd,ask,450.55,52.818,1450143615603,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.37,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,450.5,7.75,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,450.24,0.06,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,449.58,20.0,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,449.57,39.485,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,448.12,0.01,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.92,5.47,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.33,11.4,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143616014,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143616014,NULL
OKCoin,btcusd,btcusd,ask,453.23,2.41,1450143616014,NULL
